TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20191210,20191216,-11.824,1.0,0.0,0.039,1.0,243.78,1.0,0.282,1.0,100.481,1.0,0.0,1.0,4.448,0.217262,-9999,-9999,-19.588090277777777,1.0,-0.035416666666666666,1.0,-0.24232638888888888,1.0,0.23958333333333337,1.0,-0.9174305555555556,1.0,263.4711805555555,1.0,418.135,1.0,-1.062,-0.612,0.04,-0.152,-0.019,-0.212,-0.418,-1.023,-1.638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.103,22.895,29.044,5.155,2.453,5.867,4.783,5.767,0.0,0.00892857,0.0,0.0,0.0,0.815476,0.833333,0.0,-1.01292,1.0,-0.188726,1.0,-0.489436,0.0331585,-7.54444,1.0,-19.5655,0.519977,0.462103,1.0,0.0275444,0.4449,0.460314,0.470421,1.0,1.0,1.0,0.0772703,0.077276,0.0772861,0.220175,-0.383449,-0.383038,-0.367617,-0.280469,0.0726069,0.0694315,0.0726069,0.0964454,8.53309e-05,0.0,3.78556e-05,8.53309e-05,-9999,-9999
20191217,20191223,-21.468,1.0,0.0,0.049,1.0,176.626,1.0,0.205,1.0,101.185,0.994048,0.0,1.0,4.514,0.330357,-9999,-9999,-45.26363105791961,0.9965277777777777,-0.04788194444444444,1.0,-0.2444097222222222,1.0,0.22361111111111112,1.0,-0.7696158392434987,0.9965277777777777,221.90451388888889,1.0,416.281,1.0,-2.099,-1.619,-0.308,-0.205,-0.023,-0.213,-0.42,-1.015,-1.623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.067,23.324,23.97,5.03,2.361,5.867,4.766,5.775,0.0,0.0,0.0,0.0,0.0,0.767857,0.705357,0.0,-2.63441,1.0,-0.19308,0.60119,-0.713311,0.021944,-8.71682,0.60119,-32.2033,0.409496,0.0603699,0.497024,0.0172529,0.0602038,0.0603284,0.0617638,0.497024,0.497024,0.497024,0.0135682,0.014132,0.0145274,0.0380437,-0.0454609,-0.0460656,-0.0456542,-0.0270189,0.0105111,0.00978925,0.0106426,0.0144405,0.000107168,0.0,4.75436e-05,0.000107168,-9999,-9999
20191224,20191231,-26.457,1.0,0.0,0.045,1.0,166.638,1.0,0.16,1.0,100.982,0.981771,0.0,1.0,4.498,0.143229,-9999,-9999,-36.4135859929078,0.9970238095238095,-0.04988095238095238,1.0,-0.2297023809523809,1.0,0.25119047619047624,1.0,-0.8746396909827762,0.9970238095238095,202.7642857142857,1.0,417.177,1.0,-2.918,-2.48,-0.442,-0.297,-0.036,-0.21,-0.423,-1.007,-1.608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.961,22.445,10.384,5.032,1.961,5.885,4.689,5.775,0.0,0.00260417,0.00260417,0.0,0.0,0.294271,0.429688,0.00260417,-3.9843,1.0,-0.0407092,0.838542,-0.210522,0.0100382,-6.38075,0.820312,-32.9972,0.260547,0.0444768,0.872396,0.000990481,0.0436146,0.0441633,0.0444768,0.872396,0.872396,0.872396,0.0034264,0.00369209,0.00388254,0.00948955,-0.0400863,-0.0405537,-0.0401856,-0.0374807,0.00224384,0.00203728,0.00229008,0.00331258,9.88061e-05,0.0,4.38341e-05,9.88061e-05,-9999,-9999
20200101,20200107,-26.796,1.0,0.0,0.033,1.0,173.913,1.0,0.157,1.0,102.603,1.0,0.0,1.0,4.213,0.574405,0.14023754556594625,0.642361111111111,-35.56608377659575,0.9965277777777778,-0.03997433574879227,0.9930555555555557,-0.21367602657004833,0.9930555555555557,0.26076388888888885,1.0,-0.8394858156028367,0.9965277777777778,201.15138888888887,1.0,416.948,0.806548,-3.16,-2.78,-0.18,-0.193,-0.419,-0.992,-1.585,-1.006,-1.604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.776786,0.779762,1.981,22.943,10.375,5.03,1.972,5.916,4.68,5.277,0.0,0.0,0.0,0.0,0.0,0.342262,1.0,0.0,-3.42851,1.0,0.0199528,1.0,0.0825871,0.0122143,-6.52082,1.0,-26.9905,0.326806,0.0369715,1.0,0.00109326,0.0353815,0.0364913,0.0369936,1.0,1.0,1.0,0.0580425,0.0613761,0.0633718,0.064689,0.0281976,0.0230613,0.0266357,0.0281976,0.0824811,0.0796731,0.0824811,0.0911567,0.0,0.0,0.0,0.0,-9999,-9999
20200108,20200114,-25.46,1.0,0.0,0.136,1.0,180.679,1.0,0.173,1.0,102.278,1.0,0.0,1.0,5.644,0.157738,-9999,-9999,-34.86517361111112,1.0,-0.01597222222222222,1.0,-0.16862318840579707,0.9930555555555557,0.37743055555555555,1.0,-0.987326388888889,1.0,206.93402777777774,1.0,416.88,0.0922619,-4.323,-3.994,-1.361,-0.696,-0.562,-1.024,-1.581,-1.009,-1.611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.191,22.543,10.375,5.03,1.972,5.924,4.648,5.031,0.0,0.0,0.0,0.244048,0.238095,0.505952,0.901786,0.0,-2.94636,1.0,-0.194967,0.907738,-0.701628,0.0220066,-7.79607,0.949405,-28.0558,0.332865,0.0978917,0.223214,0.00105753,0.0884292,0.0918587,0.102551,0.217262,0.223214,0.223214,0.0987928,0.0991717,0.099214,0.100266,0.007313,-0.0108076,0.007313,0.0112409,0.100569,0.0971455,0.100569,0.111147,0.0,0.0,0.0,0.0,-9999,-9999
20200115,20200121,-16.931,1.0,0.0,0.341,1.0,228.537,1.0,0.306,1.0,101.123,0.997024,0.0,1.0,4.311,0.529762,0.1722445031662945,0.6111111111111112,-16.512926270685576,0.9965277777777777,0.2681309101654847,0.9930555555555555,0.1583377659574468,0.9930555555555555,0.5329122340425533,0.9965277777777777,-0.07374261229314422,0.9965277777777777,243.36249261229315,0.9965277777777777,416.478,0.0,-5.083,-4.961,-3.295,-2.562,-1.84,-1.549,-1.73,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.994,22.635,10.365,5.032,1.974,5.886,4.721,5.031,0.919643,0.0,0.00297619,1.0,0.997024,0.0,0.0565476,0.0,-1.87352,1.0,0.0401544,1.0,0.0959047,0.0233039,-8.31287,1.0,-19.8545,0.4824,0.0867739,0.0,0.00221318,0.086694,0.0867072,0.0877802,0.0,0.0,0.0,0.222531,0.216463,0.217464,0.223599,0.129769,0.128539,0.129775,0.136901,0.193403,0.186818,0.193403,0.213745,0.0,0.0,0.0,0.0,-9999,-9999
20200122,20200128,-29.409,1.0,0.0447591,0.725,1.0,205.252,1.0,0.133,1.0,101.936,1.0,0.0,1.0,4.135,0.0,-9999,-9999,16.556135265700483,0.9930555555555557,0.550451388888889,1.0,0.7653819444444444,1.0,0.901388888888889,1.0,-0.4261443236714976,0.9930555555555557,190.45451388888887,1.0,417.508,0.0,-7.527,-7.283,-5.029,-4.157,-3.125,-2.423,-2.176,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.985,20.736,10.375,5.011,1.969,5.904,4.642,5.031,0.752976,0.0,0.0,0.752976,0.752976,0.0,0.0,0.0,-3.00918,1.0,0.301122,0.244048,0.901424,0.0193536,-4.1645,0.223214,-12.4666,0.562697,0.107349,0.0,-9999,0.0857625,0.0936371,0.123648,0.0,0.0,0.0,0.0387531,0.0409439,0.0422402,0.0431486,-0.0504885,-0.104446,-0.0504885,-0.0315705,0.0576577,0.0556948,0.0576577,0.0637223,0.0,0.0,0.0,0.0,-9999,-9999
20200129,20200204,-33.503,1.0,3.10493,2.222,1.0,191.867,1.0,0.1,1.0,101.058,0.96131,0.0,1.0,3.829,0.0,-9999,-9999,15.017941592147189,0.9895833333333331,1.7850694444444446,1.0,2.378715277777778,1.0,2.0708333333333333,1.0,0.5330969909548772,0.9895833333333331,177.0298611111111,1.0,420.102,0.0,-11.078,-10.764,-7.915,-6.659,-5.104,-3.721,-2.9,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.985,6.05,10.918,5.009,1.969,5.803,4.635,4.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.56655,1.0,-0.101905,0.0,-0.24339,0.105946,-1.59207,0.0,-3.80251,1.39283,0.0894657,0.0,-9999,0.069848,0.0704142,0.10075,0.0,0.0,0.0,0.00973117,0.0107405,0.0119264,0.0126634,-0.0577508,-0.113061,-0.0578691,-0.0576926,0.0246719,0.023832,0.0246719,0.027267,0.0,0.0,0.0,0.0,-9999,-9999
20200205,20200211,-35.155,1.0,11.6462,5.422,1.0,185.371,1.0,0.088,1.0,101.658,1.0,0.0,1.0,3.003,0.0,-9999,-9999,12.333454106280193,0.9930555555555557,4.587222222222222,1.0,6.165451388888889,1.0,4.216666666666667,1.0,2.922945350241546,0.9930555555555557,173.73263888888889,1.0,421.254,0.0,-13.457,-13.176,-10.323,-8.989,-7.238,-5.407,-4.02,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.89,7.022,12.346,4.727,1.916,5.442,4.634,-9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-3.32421,1.0,-0.18549,0.0,-9999,-9999,7.88737,0.0,-9999,-9999,0.065794,0.0,-9999,0.0458103,0.050186,0.0849486,0.0,0.0,0.0,0.00479833,0.00535752,0.00601155,0.00643997,-0.043746,-0.0792171,-0.043746,-0.0404528,0.0143934,0.0139034,0.0143934,0.0159073,0.0,0.0,0.0,0.0,-9999,-9999
20200212,20200218,-33.693,1.0,24.6898,10.781,1.0,188.699,1.0,0.104,1.0,101.874,1.0,0.0,1.0,3.456,0.0,-9999,-9999,6.205555555555556,1.0,12.863125000000002,1.0,16.473125,1.0,6.655208333333333,1.0,11.592534722222224,1.0,174.65798611111111,1.0,420.908,0.0,-15.084,-14.845,-12.1,-10.797,-9.037,-7.038,-5.312,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.756,8.551,16.743,4.272,-9999,5.354,4.626,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-2.80551,1.0,-0.150547,0.0,-0.549575,0.0760196,7.09969,0.0,25.9176,1.63611,0.089686,0.0,0.0055474,0.072589,0.0739786,0.101645,0.0,0.0,0.0,0.0188803,0.0199383,0.0205653,0.0210218,-0.0529568,-0.10426,-0.0529568,-0.0466948,0.0293791,0.0283789,0.0293791,0.0324693,0.0,0.0,0.0,0.0,-9999,-9999
20200219,20200225,-26.618,1.0,41.9091,14.071,1.0,213.835,1.0,0.155,1.0,100.837,0.982143,0.0,1.0,3.565,0.0,-9999,-9999,-2.6283687943262404,0.9965277777777778,28.78625,1.0,29.265381944444446,1.0,12.643750000000002,1.0,16.006360076832152,0.9965277777777778,208.37708333333333,1.0,420.034,0.64881,-14.039,-14.024,-12.391,-11.51,-10.129,-8.33,-6.53,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.674,9.119,17.937,5.032,-9999,5.393,4.162,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-1.30947,1.0,-0.057906,0.482143,-0.160417,0.0602112,-11.6676,0.559524,-32.3226,0.74624,0.159234,0.428571,0.00447059,0.126181,0.132977,0.17777,0.488095,0.497024,0.404762,0.0677877,0.0709298,0.0720855,0.072961,-0.0600164,-0.107137,-0.0600164,-0.0570872,0.0863286,0.0833897,0.0863286,0.095409,0.0,0.0,0.0,0.0,-9999,-9999
20200226,20200303,-31.516,1.0,62.9975,36.473,0.96131,158.037,1.0,0.121,0.991071,101.019,0.991071,0.071,1.0,4.178,0.443452,-9999,-9999,-23.3884375,1.0,43.513194444444444,1.0,58.92732638888888,1.0,19.836458333333333,1.0,32.461215277777775,1.0,188.4708333333334,1.0,420.708,0.791667,-14.934,-14.821,-12.834,-11.917,-10.608,-9.014,-7.387,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.887,10.77,21.389,9.888,-9999,5.152,3.831,-9999,0.199405,0.0,0.0,0.199405,-9999,0.0,0.0,-9999,-1.93197,0.997024,-0.02535,0.949405,-0.0925407,0.0688965,-5.97626,0.949405,-21.8164,0.737379,0.118294,0.946429,0.0164828,0.10432,0.1069,0.131654,0.946429,0.946429,0.946429,0.0425586,0.0406967,0.0451563,0.0641598,-0.0662034,-0.0839587,-0.0662034,-0.050935,0.0495429,0.0452644,0.0495429,0.0517659,0.0,0.0,0.0,0.0,-9999,-9999
20200304,20200310,-26.949,0.770833,87.5832,48.321,0.741071,177.079,0.770833,0.156,0.770833,101.539,0.684524,0.0,1.0,3.134,0.488095,0.1505721080763546,0.5694444444444444,-9.412424242424242,0.8194444444444445,48.42177651515151,0.8194444444444445,82.77622727272725,0.8194444444444445,32.93147727272727,0.8194444444444445,37.737537878787876,0.8194444444444445,206.64147727272726,0.8194444444444445,418.951,0.535714,-15.949,-15.87,-13.962,-12.995,-11.581,-9.847,-8.148,-9999,-9999,0.770833,0.770833,0.770833,0.770833,0.770833,0.770833,0.770833,-9999,-9999,2.105,13.027,26.273,15.114,-9999,4.914,3.94,-9999,0.318452,0.0,0.0,0.318452,-9999,0.00297619,0.0,-9999,-1.60354,0.770833,0.0400095,0.741071,0.0756211,0.0713096,-7.63583,0.732143,-14.4323,0.653246,0.268717,0.583333,0.0212465,0.259813,0.27865,0.351944,0.58631,0.580357,0.556548,0.237893,0.176732,0.229988,0.527868,-0.0830806,-0.0830806,-0.07018,0.157215,0.154076,0.0556277,0.152041,0.154076,0.0,0.0,0.0,0.0,-9999,-9999
20200311,20200317,-14.343,0.991071,115.23,54.17,0.967262,237.1,0.991071,0.301,0.988095,101.956,0.940476,0.0,1.0,8.369,0.791667,0.3896533038609851,0.7569444444444443,-10.6443998015873,0.9305555555555557,109.78084821428571,0.9305555555555557,120.08075396825399,0.9305555555555557,37.86755952380952,0.9305555555555557,51.58421626984127,0.9305555555555557,249.0739087301587,0.9305555555555557,418.168,0.869048,-14.487,-14.573,-13.552,-12.956,-11.918,-10.476,-8.868,-9999,-9999,0.991071,0.991071,0.991071,0.991071,0.991071,0.991071,0.991071,-9999,-9999,1.93,19.853,37.117,11.302,-9999,4.262,3.729,-9999,0.0,0.00297619,0.0,0.0,-9999,0.0,0.0,-9999,-0.515027,0.946429,-0.931007,0.934524,-0.610711,0.0791677,-13.8372,0.928571,-9.07679,0.47802,0.386399,0.869048,0.0213837,0.373936,0.38888,0.434669,0.875,0.869048,0.883929,0.448947,0.417268,0.443045,0.522665,0.0433319,0.0424526,0.0475546,0.09794,0.331321,0.313727,0.333645,0.356773,0.0,0.0,0.0,0.0,-9999,-9999
20200318,20200324,-12.006,1.0,145.453,78.119,1.0,237.505,1.0,0.389,1.0,100.84,1.0,0.0,1.0,7.03,0.991071,0.25715253439308766,0.9895833333333334,-5.190584367612295,0.9965277777777778,163.65080821513,0.9965277777777777,136.66545803782503,0.9965277777777777,51.30381944444445,1.0,62.29728797281323,0.9965277777777778,263.24774674940903,0.9965277777777778,418.974,0.497024,-11.62,-11.804,-11.525,-11.396,-10.969,-10.251,-9.135,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.006,20.644,41.963,12.18,-9999,4.343,3.701,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,-0.00276876,1.0,-0.581709,1.0,-0.364088,0.0666517,-11.0806,1.0,-6.9353,0.443192,0.294167,0.979167,0.0215557,0.264233,0.279387,0.299829,0.988095,0.991071,0.979167,0.159433,0.139857,0.150087,0.159651,-0.127992,-0.140577,-0.12952,-0.125678,0.206023,0.197161,0.20727,0.217339,0.00268704,0.00268704,0.00274233,0.0049762,-9999,-9999
20200325,20200331,-22.647,1.0,177.735,134.453,0.994048,165.654,1.0,0.267,1.0,102.263,0.97619,0.0,1.0,4.661,0.991071,0.16716356067784133,0.9895833333333334,-5.3573958333333325,1.0,246.76701388888887,1.0,220.78878472222223,1.0,37.07743055555556,1.0,103.24097222222223,1.0,209.4263888888889,1.0,420.501,0.0,-13.936,-13.879,-12.371,-11.764,-10.92,-10.028,-9.077,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.146,20.585,42.209,15.967,-9999,4.617,3.819,-9999,0.00297619,0.0,0.0,0.00297619,-9999,0.0,0.315476,-9999,-1.27607,1.0,-0.0458424,1.0,-0.0209323,0.0335158,-11.3413,0.997024,-5.17859,0.565371,0.135363,0.41369,0.0211734,0.10581,0.123634,0.143033,0.547619,0.4375,0.389881,0.0415396,0.0400227,0.0418251,0.0426512,-0.0829378,-0.100173,-0.0829378,-0.0671931,0.0543321,0.0540456,0.0543762,0.0549487,0.00585109,0.00585109,0.00597131,0.010669,-9999,-9999
20200401,20200407,-12.146,1.0,211.54,131.544,1.0,228.982,1.0,0.409,1.0,100.679,1.0,0.0,1.0,5.758,1.0,0.20808999286098837,0.9965277777777778,-2.301875,1.0,272.37731161347523,0.9965277777777777,226.13023640661936,0.9965277777777777,75.90104166666667,1.0,103.11416666666666,1.0,266.2083333333333,1.0,419.884,0.294643,-12.369,-12.553,-12.147,-11.887,-11.27,-10.389,-9.328,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.133,20.52,42.151,16.421,-9999,4.635,3.817,-9999,0.0,0.0,0.0,0.0,-9999,0.00297619,0.508929,-9999,-0.12465,1.0,-0.267045,1.0,-0.0846517,0.032196,-7.07394,1.0,-2.2424,0.489389,0.212819,0.235119,0.0079197,0.207338,0.20971,0.217938,0.264881,0.261905,0.235119,0.0722552,0.0673623,0.0678262,0.0708606,-0.142065,-0.148494,-0.143074,-0.141756,0.133621,0.134,0.136375,0.144756,0.00180079,0.00180079,0.00183782,0.00328372,-9999,-9999
20200408,20200414,-14.505,1.0,246.326,144.373,1.0,226.605,1.0,0.289,1.0,101.832,0.991071,0.0,1.0,4.384,0.991071,0.16259632007525,0.9826388888888888,5.674809782608695,0.9930555555555557,316.4640111714976,0.9930555555555557,269.81477506038647,0.9930555555555557,90.64270833333335,1.0,119.30911986714976,0.9930555555555557,249.7372735507246,0.9930555555555557,420.06,0.997024,-12.282,-12.4,-11.719,-11.43,-10.889,-10.232,-9.394,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.193,20.471,41.969,17.549,-9999,4.669,3.832,-9999,0.0,0.00297619,0.00297619,0.0,-9999,0.0,0.169643,-9999,-0.510407,1.0,0.062772,0.988095,-0.108415,0.0540391,-4.29953,0.997024,7.42581,0.415825,0.117081,0.934524,0.00493855,0.10794,0.110483,0.119519,0.946429,0.943452,0.934524,0.0598593,0.0586477,0.0605984,0.0692067,-0.0556996,-0.0572391,-0.0516822,-0.0450805,0.11114,0.102783,0.11114,0.119456,0.0204709,0.0168436,0.0204709,0.0238297,-9999,-9999
20200415,20200421,-12.232,1.0,281.545,150.739,1.0,248.964,1.0,0.334,1.0,101.516,0.991071,0.0,1.0,4.708,0.970238,0.21771178431888738,0.9652777777777778,12.147569444444445,1.0,356.5735069444445,1.0,295.8417708333333,1.0,106.90381944444444,1.0,127.01215277777777,1.0,263.5420138888889,1.0,419.745,1.0,-10.818,-11.013,-10.812,-10.757,-10.47,-10.057,-9.376,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.211,20.593,42.209,17.821,-9999,4.69,3.852,-9999,0.0,0.0,0.0,0.0,-9999,0.0,0.0,-9999,0.0548557,1.0,0.157177,0.982143,0.630064,0.0418165,2.25758,0.994048,9.04981,0.277547,0.121222,0.97619,0.00536483,0.114249,0.116306,0.123488,0.979167,0.979167,0.97619,0.144185,0.127496,0.131997,0.147735,0.0178453,0.0135107,0.0156561,0.0208266,0.1203,0.120442,0.122891,0.141195,0.0202112,0.0196953,0.0204787,0.0238296,-9999,-9999
20200422,20200428,-12.119,1.0,316.656,193.952,0.997024,236.139,1.0,0.336,1.0,101.051,0.97619,0.0,1.0,4.851,0.97619,0.2543843650724709,0.9722222222222223,12.482534722222221,1.0,421.4379513888889,1.0,356.8012847222223,1.0,127.41770833333334,1.0,154.91680555555556,1.0,267.57187500000003,1.0,420.079,1.0,-10.182,-10.39,-10.243,-10.219,-9.991,-9.714,-9.21,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.255,-9999,-9999,18.712,-9999,4.735,3.864,-9999,0.0,-9999,-9999,0.0,-9999,0.142857,0.047619,-9999,0.121986,1.0,0.106385,0.988095,0.12136,0.048018,-0.154834,0.994048,-0.176628,0.296269,0.117392,0.988095,0.00551178,0.108032,0.111454,0.115725,0.994048,0.988095,0.988095,0.0779686,0.0727458,0.0766161,0.0783461,-0.0333012,-0.0388336,-0.0352867,-0.0337759,0.110104,0.0915071,0.0944642,0.102906,0.00613255,0.0022902,0.00444912,0.00550981,-9999,-9999
20200429,20200505,-13.58,1.0,351.146,234.537,0.973214,215.078,1.0,0.39,1.0,101.971,0.997024,0.0,1.0,3.804,0.883929,0.1530002677293245,0.8784722222222222,-21.588576388888892,1.0,483.43864583333334,1.0,440.53326388888894,1.0,98.22430555555555,1.0,199.15340277777776,1.0,255.01076388888893,1.0,419.81,1.0,-10.203,-10.373,-10.041,-9.96,-9.697,-9.449,-9.033,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.329,-9999,-9999,19.883,-9999,4.766,3.899,-9999,0.00297619,-9999,-9999,0.00297619,-9999,0.419643,0.166667,-9999,-0.146537,1.0,0.272549,0.982143,1.28893,0.068454,-1.56134,0.988095,-7.38381,0.407527,0.0885956,0.928571,0.00620033,0.0811877,0.0820051,0.0829528,0.964286,0.869048,0.964286,0.0537761,0.0525222,0.0537948,0.0593244,-0.0223638,-0.0348009,-0.0288919,-0.022337,0.0658031,0.059547,0.0689563,0.0745306,0.000985696,0.000497908,0.000940096,0.00298925,-9999,-9999
20200506,20200512,-7.092,1.0,384.604,248.753,0.979167,248.059,1.0,0.411,1.0,102.738,0.997024,0.0,1.0,6.056,0.833333,0.2014777689757292,0.7986111111111112,17.377152777777777,1.0,548.0670486111111,1.0,461.49135416666667,1.0,131.54895833333333,1.0,198.4748611111111,1.0,282.88888888888886,1.0,418.679,0.988095,-9.397,-9.639,-9.618,-9.636,-9.457,-9.275,-8.908,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.384,-9999,-9999,20.544,-9999,4.779,3.919,-9999,0.0,-9999,-9999,0.0,-9999,0.255952,0.14881,-9999,0.409927,1.0,0.7081,0.97619,3.85891,0.080802,-0.43094,0.979167,-2.34848,0.465869,0.253335,0.833333,0.0083034,0.240214,0.248896,0.256646,0.886905,0.848214,0.833333,0.385622,0.378995,0.381178,0.384445,0.128645,0.127801,0.133115,0.142103,0.264783,0.235783,0.257515,0.264783,0.0455658,0.0384005,0.0411718,0.0457266,-9999,-9999
20200513,20200519,-5.478,1.0,416.327,233.269,0.875,269.532,1.0,0.426,1.0,102.669,1.0,0.0,1.0,6.288,0.997024,0.20409961907409935,0.9930555555555555,30.174409722222222,1.0,572.5497916666667,1.0,473.80927083333336,1.0,145.6784722222222,1.0,189.57347222222222,1.0,292.2951388888889,1.0,417.918,1.0,-8.167,-8.449,-8.69,-8.863,-8.877,-8.923,-8.715,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.364,-9999,-9999,20.395,-9999,4.79,3.919,-9999,0.014881,-9999,-9999,0.014881,-9999,0.0,0.0,-9999,0.600815,1.0,1.63811,0.991071,8.92715,0.107423,4.15414,1.0,22.6386,0.77893,0.167562,0.997024,0.00936428,0.14426,0.156508,0.17616,1.0,1.0,0.997024,0.493915,0.48772,0.489306,0.491437,0.327948,0.317754,0.33034,0.343969,0.154411,0.162871,0.17128,0.185187,0.000147371,0.0,0.0,0.000519482,-9999,-9999
20200520,20200526,-2.323,1.0,443.854,265.856,0.979167,277.53,1.0,0.535,1.0,101.011,0.997024,0.0,1.0,5.359,0.78869,0.22938769815034785,0.7361111111111112,32.08895833333333,1.0,616.1798611111111,1.0,512.7496527777778,1.0,168.39652777777778,1.0,211.37034722222225,1.0,304.34444444444443,1.0,417.549,1.0,-6.976,-7.321,-7.858,-8.142,-8.275,-8.476,-8.42,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.472,-9999,-9999,22.04,-9999,-9999,-9999,-9999,0.113095,-9999,-9999,0.113095,-9999,-9999,-9999,-9999,1.36715,1.0,0.756572,0.988095,3.93591,0.1118,3.43924,1.0,17.8919,1.26205,0.113068,0.952381,0.0195419,0.0963661,0.0991385,0.115837,0.955357,0.952381,0.952381,0.582893,0.568729,0.572276,0.577138,0.46959,0.457797,0.469592,0.479105,0.145001,0.129426,0.145013,0.150893,0.0,0.0,8.82142e-05,0.000596615,-9999,-9999
