TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20210825,1.172,1.0,280.0,77.158,1.0,308.398,1.0,0.428,1.0,100.086,1.0,0.0,1.0,3.927,0.6875,0.24964522466722838,0.6875,43.48854166666666,1.0,168.02583333333334,1.0,11.402499999999998,1.0,78.32708333333333,1.0,12.134583333333333,1.0,330.38124999999997,1.0,404.156,1.0,1.964,1.597,-0.348,-0.926,-1.939,-2.848,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.65537,-9999,7.28894,-9999,14.5401,-9999,-9999,0.825821,9.50037,-9999,18.9515,-9999,-9999,1.78252,-0.640385,0.0,0.0696273,-0.64154,-0.637978,-0.637978,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.578683,0.393325,0.564109,0.578683,0.842598,0.83287,0.840816,0.842598,-9999,-9999
20210826,2.613,1.0,275.052,82.204,1.0,324.735,1.0,0.5,1.0,99.23,1.0,1.527,1.0,6.463,0.75,0.43759404868648577,0.75,59.61875,1.0,175.82604166666667,1.0,12.850416666666666,1.0,82.61458333333333,1.0,12.667499999999999,1.0,335.64375,1.0,404.4,1.0,3.064,2.44,-0.343,-0.916,-1.921,-2.826,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.32026,-9999,8.29837,-9999,16.6385,-9999,-9999,1.53711,14.2145,-9999,28.5005,-9999,-9999,2.19363,-0.792598,0.0,0.120225,-0.799327,-0.792469,-0.792469,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.677936,0.45049,0.657581,0.677936,0.877086,0.865981,0.875645,0.877086,-9999,-9999
20210827,2.467,1.0,270.107,71.794,1.0,314.329,1.0,1.337,1.0,100.3,1.0,1.018,1.0,7.81,0.729167,0.4658405146253366,0.7291666666666666,44.070625,1.0,154.77166666666668,1.0,13.37,1.0,70.52083333333333,1.0,11.937708333333333,1.0,331.46041666666673,1.0,403.119,1.0,2.074,1.625,-0.338,-0.907,-1.91,-2.808,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.6029,-9999,7.61837,-9999,15.5018,-9999,-9999,-9999,-1.60218,-9999,-3.26009,-9999,-9999,2.48815,-0.636244,0.0,-9999,-0.644734,-0.637912,-0.636244,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.689688,0.446021,0.668093,0.689688,0.779017,0.768288,0.776626,0.779017,-9999,-9999
20210828,0.955,1.0,265.164,88.735,1.0,311.894,1.0,1.126,1.0,100.345,1.0,4.58,1.0,5.751,0.666667,0.3556146584447818,0.6666666666666666,56.96333333333333,1.0,183.7089583333333,1.0,15.581875000000002,1.0,83.25,1.0,14.239166666666668,1.0,329.64375,1.0,403.599,1.0,2.33,1.882,-0.334,-0.899,-1.895,-2.79,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.99526,-9999,9.14239,-9999,18.8749,-9999,-9999,-9999,13.4961,-9999,27.8632,-9999,-9999,1.58114,-0.391403,0.0,-9999,-0.396983,-0.39067,-0.39067,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.602082,0.381257,0.585892,0.602082,0.90481,0.891318,0.904028,0.90481,-9999,-9999
20210829,1.054,1.0,260.225,75.965,1.0,306.852,1.0,1.36,1.0,101.069,0.9375,0.0,1.0,3.532,0.979167,0.2562761977592319,0.9791666666666666,43.446875,1.0,162.31270833333335,1.0,13.084999999999999,1.0,73.07291666666667,1.0,12.188958333333334,1.0,327.7270833333333,1.0,403.68,1.0,1.713,1.287,-0.33,-0.892,-1.88,-2.77,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.63895,-9999,8.90172,-9999,18.5648,-9999,-9999,-9999,10.3869,-9999,21.6622,-9999,-9999,1.92257,-0.581273,0.0,-9999,-0.598612,-0.580897,-0.580897,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.610281,0.376641,0.594233,0.610281,0.780665,0.768112,0.779265,0.780665,-9999,-9999
20210830,0.115,1.0,255.293,113.381,1.0,290.585,1.0,1.261,1.0,101.356,0.958333,0.0,1.0,2.012,0.979167,0.19040349015350155,0.9791666666666666,54.83770833333333,1.0,239.11520833333336,1.0,19.597916666666666,1.0,90.55208333333333,1.0,19.627083333333335,1.0,327.7625,1.0,403.972,1.0,2.023,1.498,-0.326,-0.881,-1.869,-2.751,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.36376,-9999,14.1046,-9999,29.3073,-9999,-9999,-9999,25.7389,-9999,53.4815,-9999,-9999,1.48479,-0.900771,0.0,-9999,-0.902781,-0.900088,-0.900088,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.558979,0.337099,0.546112,0.558979,1.10016,1.08111,1.0992,1.10016,-9999,-9999
20210831,2.219,1.0,250.368,65.946,1.0,315.131,1.0,0.661,1.0,101.418,1.0,0.0,1.0,3.852,0.833333,0.23523917810344602,0.8333333333333334,38.328333333333326,1.0,141.8997916666667,1.0,11.678749999999999,1.0,67.14791666666667,1.0,9.868958333333333,1.0,332.9770833333333,1.0,405.446,1.0,2.17,1.63,-0.323,-0.872,-1.853,-2.732,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.22597,-9999,10.3299,-9999,21.4885,-9999,-9999,-9999,10.2868,-9999,21.3987,-9999,-9999,2.09915,-0.485923,0.0,-9999,-0.488431,-0.485576,-0.485576,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.73601,0.433358,0.710819,0.73601,0.676601,0.66404,0.674554,0.676601,-9999,-9999
20210901,3.231,1.0,245.451,65.123,1.0,337.465,1.0,0.361,1.0,101.415,0.979167,0.509,1.0,3.803,0.270833,-9999,0.0,53.760625000000005,1.0,147.48083333333332,1.0,10.255416666666667,1.0,66.5375,1.0,9.17125,1.0,340.38124999999997,1.0,404.852,1.0,3.31,2.597,-0.319,-0.864,-1.839,-2.715,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.80274,-9999,6.29679,-9999,13.2308,-9999,-9999,-9999,5.55314,-9999,11.6683,-9999,-9999,1.47418,-0.603794,0.0,-9999,-0.604256,-0.603794,-0.603794,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.823478,0.474784,0.792556,0.823478,0.658475,0.64541,0.656538,0.658475,-9999,-9999
20210902,1.175,1.0,240.545,72.349,1.0,316.927,1.0,0.581,1.0,101.559,1.0,0.0,1.0,8.483,1.0,0.4944167088010067,1.0,49.185833333333335,1.0,152.49354166666666,1.0,11.680416666666668,1.0,72.92708333333333,1.0,11.230416666666665,1.0,329.58125,1.0,404.125,1.0,1.595,1.31,-0.316,-0.857,-1.826,-2.698,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.56554,-9999,7.70801,-9999,16.4254,-9999,-9999,-9999,20.7117,-9999,44.1356,-9999,-9999,2.21318,-0.639366,0.0,-9999,-0.645348,-0.639218,-0.639218,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.674696,0.380486,0.65425,0.674696,0.717415,0.702259,0.715494,0.717415,-9999,-9999
20210903,2.218,1.0,235.65,37.623,1.0,327.094,1.0,0.427,1.0,100.442,1.0,0.0,1.0,9.869,0.333333,-9999,0.0,28.580624999999998,1.0,85.93229166666667,1.0,7.350833333333334,1.0,37.69583333333333,1.0,5.293125000000001,1.0,331.9916666666667,1.0,404.652,1.0,2.024,1.551,-0.312,-0.849,-1.814,-2.68,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.52242,-9999,5.37623,-9999,11.6536,-9999,-9999,-9999,-0.832027,-9999,-1.80351,-9999,-9999,1.23883,-0.110868,0.0,-9999,-0.129487,-0.110261,-0.110261,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.771578,0.425894,0.744399,0.771578,0.387427,0.378715,0.38539,0.387427,-9999,-9999
20210904,2.961,1.0,230.769,46.182,1.0,332.444,1.0,0.278,1.0,99.699,0.895833,2.036,1.0,7.192,0.166667,-9999,0.0,36.99125,1.0,104.82020833333333,1.0,8.279166666666667,1.0,46.70208333333333,1.0,6.434166666666667,1.0,336.3541666666667,1.0,404.071,1.0,2.787,2.126,-0.308,-0.841,-1.801,-2.664,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.88939,-9999,6.11969,-9999,13.4895,-9999,-9999,-9999,-0.27178,-9999,-0.599077,-9999,-9999,1.39181,-0.209061,0.0,-9999,-0.226743,-0.208734,-0.208734,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.851927,0.46049,0.818796,0.851927,0.461526,0.450515,0.459443,0.461526,-9999,-9999
20210905,2.212,1.0,225.903,64.772,1.0,292.8,1.0,0.777,1.0,99.937,1.0,0.0,1.0,4.073,0.541667,0.28875529708529263,0.5416666666666666,17.058125,1.0,149.00354166666668,1.0,11.211875,1.0,63.75416666666667,1.0,9.831874999999998,1.0,330.78749999999997,1.0,405.585,1.0,2.057,1.629,-0.305,-0.834,-1.79,-2.647,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.53406,-9999,7.76666,-9999,17.3364,-9999,-9999,-9999,4.19743,-9999,9.36934,-9999,-9999,1.44006,-0.459137,0.0,-9999,-0.474225,-0.458955,-0.458955,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.806683,0.427113,0.776699,0.806683,0.624605,0.608783,0.622432,0.624605,-9999,-9999
20210906,1.967,1.0,221.051,88.534,1.0,279.425,1.0,1.053,1.0,100.521,1.0,0.0,1.0,3.787,1.0,0.2233343970274737,0.9791666666666666,21.081458333333334,1.0,194.01958333333334,1.0,16.23645833333333,1.0,70.11041666666667,1.0,14.875625,1.0,330.15625,1.0,405.531,1.0,1.746,1.297,-0.302,-0.827,-1.778,-2.632,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.7739,-9999,10.5043,-9999,23.8978,-9999,-9999,-9999,6.71996,-9999,15.1874,-9999,-9999,1.69372,-0.653875,0.0,-9999,-0.65843,-0.652988,-0.652988,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.800654,0.41534,0.771155,0.800654,0.80153,0.780036,0.800556,0.80153,-9999,-9999
20210907,4.901,1.0,216.218,85.082,1.0,310.246,1.0,1.255,1.0,100.277,1.0,0.509,1.0,4.94,0.625,0.261524072289012,0.625,35.943125,1.0,186.90770833333332,1.0,16.234375,1.0,60.416666666666664,1.0,14.179166666666665,1.0,343.71875,1.0,407.967,1.0,3.858,2.841,-0.298,-0.82,-1.766,-2.616,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.70307,-9999,12.4025,-9999,28.4884,-9999,-9999,-9999,6.61571,-9999,15.0968,-9999,-9999,1.32269,-0.439943,0.0,-9999,-0.439943,-0.438857,-0.425162,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.11083,0.564817,1.0561,1.11083,0.762489,0.740868,0.761374,0.762489,-9999,-9999
20210908,5.832,1.0,211.403,98.551,1.0,277.985,1.0,1.171,1.0,100.519,0.875,0.0,1.0,3.981,0.9375,0.23559204925711325,0.9166666666666666,15.896041666666667,1.0,217.71479166666666,1.0,19.569999999999997,1.0,62.78125,1.0,17.406041666666667,1.0,343.21250000000003,1.0,410.03,1.0,4.479,3.528,-0.295,-0.813,-1.756,-2.6,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.58264,-9999,15.1658,-9999,35.2924,-9999,-9999,-9999,9.22079,-9999,21.3194,-9999,-9999,1.34434,-0.554402,0.0,-9999,-0.555576,-0.53059,-0.524913,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.22803,0.612947,1.16356,1.22803,0.855083,0.829547,0.854343,0.855083,-9999,-9999
20210909,4.09,1.0,206.609,66.158,1.0,310.437,1.0,0.475,1.0,100.895,0.9375,0.0,1.0,5.034,0.895833,0.24959888434240637,0.8958333333333334,27.247083333333336,1.0,149.65,1.0,12.199583333333335,1.0,61.61041666666667,1.0,9.639375,1.0,339.925,1.0,406.701,1.0,3.344,2.727,-0.291,-0.806,-1.743,-2.585,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.74845,-9999,7.98072,-9999,18.7469,-9999,-9999,-9999,5.96975,-9999,13.6391,-9999,-9999,1.67958,-0.64111,0.0,-9999,-0.648295,-0.641219,-0.641219,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.05197,0.51508,1.00304,1.05197,0.590901,0.572286,0.589288,0.590901,-9999,-9999
20210910,1.6,1.0,201.836,51.97,1.0,327.304,1.0,0.295,1.0,100.651,1.0,0.0,1.0,5.834,0.0,-9999,0.0,40.82333333333333,1.0,112.86020833333333,1.0,8.792708333333334,1.0,52.93333333333334,1.0,6.927499999999999,1.0,332.47291666666666,1.0,405.88,1.0,2.182,1.828,-0.288,-0.8,-1.733,-2.57,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.16605,-9999,6.59911,-9999,15.8353,-9999,-9999,-9999,0.267175,-9999,0.623929,-9999,-9999,1.3627,-0.331999,0.0,-9999,-0.346935,-0.331758,-0.331758,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.823819,0.395845,0.792975,0.823819,0.467673,0.452154,0.465846,0.467673,-9999,-9999
20210911,3.083,1.0,197.086,64.654,1.0,311.394,1.0,0.608,1.0,100.463,1.0,0.0,1.0,2.651,0.1875,-9999,0.0,27.016041666666666,1.0,142.86520833333336,1.0,14.348125000000001,1.0,48.47291666666666,1.0,10.345416666666667,1.0,337.4375,1.0,409.211,1.0,3.017,2.361,-0.284,-0.793,-1.722,-2.556,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.37509,-9999,8.75016,-9999,21.8464,-9999,-9999,-9999,4.97507,-9999,12.1012,-9999,-9999,1.37622,-0.5103,0.0,-9999,-0.523978,-0.509969,-0.509969,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.991401,0.467431,0.947121,0.991401,0.555311,0.535881,0.553907,0.555311,-9999,-9999
20210912,2.602,1.0,192.361,78.586,1.0,299.302,1.0,0.507,1.0,100.748,0.979167,0.0,1.0,3.893,0.395833,-9999,0.0,30.684375,1.0,176.944375,1.0,15.028541666666667,1.0,63.366666666666674,1.0,12.573333333333332,1.0,335.5729166666667,1.0,408.989,1.0,2.788,2.208,-0.28,-0.787,-1.712,-2.542,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.78009,-9999,9.69856,-9999,24.8901,-9999,-9999,-9999,10.5333,-9999,26.3548,-9999,-9999,1.36542,-0.677028,0.0,-9999,-0.693043,-0.676669,-0.676669,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.957637,0.4435,0.916246,0.957637,0.650669,0.626805,0.649695,0.650669,-9999,-9999
20210913,2.892,1.0,187.661,41.964,1.0,329.55,1.0,0.349,1.0,100.487,1.0,0.0,1.0,6.249,0.458333,-9999,0.0,30.030416666666667,1.0,90.15479166666667,1.0,6.922083333333333,1.0,43.14375000000001,1.0,5.5633333333333335,1.0,336.1770833333333,1.0,405.384,1.0,2.708,2.18,-0.277,-0.783,-1.702,-2.534,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.93125,-9999,6.50846,-9999,17.1567,-9999,-9999,-9999,3.3363,-9999,8.58008,-9999,-9999,1.36344,-0.0792247,0.0,-9999,-0.0834146,-0.0784041,-0.0784041,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.99966,0.454677,0.95525,0.99966,0.361786,0.347844,0.360239,0.361786,-9999,-9999
20210914,2.456,1.0,182.989,55.543,1.0,322.794,1.0,0.303,1.0,100.22,1.0,0.509,1.0,4.393,0.1875,-9999,0.0,35.259375,1.0,121.6025,1.0,9.615416666666667,1.0,53.1,1.0,8.111458333333333,1.0,335.50624999999997,1.0,405.416,1.0,2.676,2.14,-0.274,-0.774,-1.692,-2.514,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.86373,-9999,8.18419,-9999,22.0878,-9999,-9999,-9999,5.99786,-9999,15.4558,-9999,-9999,1.4344,-0.318732,0.0,-9999,-0.321088,-0.318538,-0.318538,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.969927,0.433583,0.928038,0.969927,0.464937,0.446134,0.463244,0.464937,-9999,-9999
20210915,1.686,1.0,178.345,35.098,1.0,322.431,1.0,0.346,1.0,100.314,0.833333,0.0,1.0,3.267,0.479167,-9999,0.0,21.604791666666667,1.0,78.27270833333334,1.0,6.110416666666668,1.0,34.80833333333333,1.0,4.389375,1.0,331.5687500000001,1.0,407.943,1.0,2.175,1.776,-0.271,-0.768,-1.682,-2.501,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.73886,-9999,2.3959,-9999,6.61657,-9999,-9999,-9999,1.39533,-9999,3.60276,-9999,-9999,1.36786,-0.131347,0.0,-9999,-0.131894,-0.130402,-0.130402,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.90742,0.398865,0.870505,0.90742,0.295391,0.282869,0.293968,0.295391,-9999,-9999
20210916,0.687,0.5625,173.732,29.63,0.583333,312.076,0.5625,0.364,0.541667,100.341,0.354167,0.0,1.0,4.795,0.270833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,406.186,0.5625,1.161,0.913,-0.269,-0.762,-1.672,-2.488,-9999,-9999,-9999,0.5625,0.5625,0.5625,0.541667,0.541667,0.541667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.38828,-9999,8.66493,-9999,23.9738,-9999,-9999,-9999,1.13707,-9999,2.9418,-9999,-9999,1.35495,-0.648869,0.0,-9999,-0.654298,-0.649119,-0.649119,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.823332,0.355634,0.792928,0.823332,0.247533,0.236524,0.246217,0.247533,-9999,-9999
20210917,0.299,1.0,169.15,30.541,1.0,311.241,1.0,0.265,1.0,100.052,0.8125,2.036,1.0,3.839,0.0,-9999,0.0,20.957073170731707,0.8541666666666666,84.14560975609757,0.8541666666666666,8.549268292682928,0.8541666666666666,36.146341463414636,0.8541666666666666,4.980243902439025,0.8541666666666666,322.5658536585366,0.8541666666666666,406.664,1.0,0.831,0.584,-0.266,-0.756,-1.663,-2.475,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.42619,-9999,4.99263,-9999,13.7642,-9999,-9999,-9999,-4.34783,-9999,-11.1176,-9999,-9999,1.32376,0.0222041,0.0,-9999,0.00155439,0.0227073,0.0227073,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.800976,0.34034,0.77223,0.800976,0.251246,0.239527,0.249865,0.251246,-9999,-9999
20210918,-0.424,1.0,164.6,58.313,1.0,286.198,1.0,0.34,1.0,99.806,1.0,0.509,1.0,5.34,0.6875,0.37023807585850094,0.6875,14.091666666666669,1.0,130.45354166666667,1.0,25.031041666666663,1.0,48.125,1.0,13.440208333333333,1.0,317.48333333333335,1.0,408.554,1.0,-0.082,-0.205,-0.264,-0.751,-1.654,-2.461,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.454027,-9999,7.46224,-9999,20.2358,-9999,-9999,-9999,-0.0824826,-9999,-0.207187,-9999,-9999,1.36754,-0.394094,0.0,-9999,-0.40921,-0.393756,-0.393756,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.751468,0.313836,0.726107,0.751468,0.447195,0.425384,0.445916,0.447195,-9999,-9999
20210919,-1.443,1.0,160.086,50.146,1.0,287.581,1.0,0.291,1.0,99.275,1.0,0.0,1.0,7.022,1.0,0.3683271105015548,0.9791666666666666,-10.266666666666667,1.0,123.61000000000001,1.0,91.71875,1.0,45.60833333333333,1.0,36.954375,1.0,311.6270833333333,1.0,406.255,1.0,-0.183,-0.28,-0.263,-0.746,-1.644,-2.449,-9999,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0871559,-9999,7.16344,-9999,19.0433,-9999,-9999,-9999,-6.84676,-9999,-16.833,-9999,-9999,1.3167,-0.224851,0.0,-9999,-0.242973,-0.224312,-0.224312,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.668571,0.274836,0.649226,0.668571,0.380146,0.360701,0.378887,0.380146,-9999,-9999
